School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Rabbinical College of Long Island,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,1.0,0.0,,,,,,3,2
Rabbinical Seminary of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,4,2
Rensselaer Polytechnic Institute,0.4674,0.0413,0.0975,0.1532,0.0018,0.0005,0.0534,0.1596,0.0255,0.6784,0.3216,,,,,,4,2
Roberts Wesleyan College,0.7291,0.0892,0.0661,0.0199,0.0024,0.0024,0.043,0.047,0.0008,0.3211,0.6789,,,,,,4,2
Rochester Institute of Technology,0.6529,0.0435,0.0806,0.1023,0.0012,0.0004,0.041,0.063,0.0151,0.6651,0.3349,,,,,,4,2
Rochester University,0.6994,0.1976,0.0189,0.0118,0.0047,0.0,0.026,0.0284,0.013,0.3621,0.6379,,,,,,4,2
Rockefeller University,,,,,,,,,,,,,,,,,4,2
Rockland Community College,0.3407,0.1929,0.301,0.059,0.0023,0.0013,0.0194,0.0182,0.0652,0.4762,0.5238,,,,,,2,1
Empire Beauty School-Manhattan,0.0273,0.5682,0.2655,0.0099,0.0,0.0,0.0471,0.0,0.0819,0.0744,0.9256,,,,,,1,3
Russell Sage College,0.6011,0.1114,0.0961,0.0481,0.0061,0.0038,0.0389,0.013,0.0816,0.2189,0.7811,,,,,,4,2
St Bernard's School of Theology and Ministry,,,,,,,,,,,,,,,,,4,2
St Bonaventure University,0.7403,0.0582,0.0683,0.0358,0.005,0.0011,0.0213,0.0325,0.0375,0.5322,0.4678,,,,,,4,2
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.699,,,,,,4,2
St. Joseph's College of Nursing,0.7596,0.0623,0.0148,0.0475,0.0059,0.0,0.0267,0.0,0.0831,0.1128,0.8872,,,,,,2,2
Lawrence University,0.607,0.0604,0.1032,0.0596,0.0035,0.0014,0.0393,0.1221,0.0035,0.4589,0.5411,,,,,,3,2
The College of Saint Rose,0.5413,0.1814,0.0585,0.0282,0.0033,0.0008,0.1225,0.0295,0.0345,0.3421,0.6579,,,,,,4,2
St. Thomas Aquinas College,0.4983,0.1115,0.2352,0.0253,0.0017,0.0,0.0148,0.0636,0.0497,0.5096,0.4904,,,,,,4,2
Samaritan Hospital School of Nursing,0.8309,0.0882,0.0147,0.0662,0.0,0.0,0.0,0.0,0.0,0.1618,0.8382,,,,,,2,2
Sarah Lawrence College,0.61,0.0418,0.0909,0.0462,0.0007,0.0,0.0506,0.1136,0.0462,0.2515,0.7485,,,,,,4,2
Schenectady County Community College,0.5513,0.1934,0.1021,0.0757,0.0108,0.0069,0.026,0.0039,0.0299,0.4232,0.5768,,,,,,2,1
Sh'or Yoshuv Rabbinical College,0.9568,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.0,1.0,0.0,,,,,,3,2
Siena College,0.775,0.0334,0.0849,0.0451,0.0019,0.0003,0.0261,0.0283,0.0051,0.4313,0.5687,,,,,,4,2
Skidmore College,0.618,0.051,0.0944,0.0566,0.0,0.0,0.0525,0.1065,0.0211,0.4047,0.5953,,,,,,4,2
St. Joseph's College-New York,0.3557,0.1752,0.2613,0.0546,0.0042,0.0031,0.0315,0.0462,0.0682,0.3494,0.6506,,,,,,4,2
St. Joseph's College-Long Island,0.6342,0.0451,0.1659,0.0224,0.0037,0.001,0.0194,0.001,0.1075,0.3097,0.6903,,,,,,4,2
Saint Vladimirs Orthodox Theological Seminary,,,,,,,,,,,,,,,,,4,2
Saint Elizabeth College of Nursing,0.8564,0.0166,0.011,0.0718,0.0,0.0,0.0276,0.0166,0.0,0.105,0.895,,,,,,2,2
Saint John Fisher College,0.8412,0.0405,0.0531,0.0311,0.003,0.0,0.0178,0.0015,0.0117,0.4077,0.5923,,,,,,4,2
St Paul's School of Nursing-Staten Island,0.393,0.2759,0.1421,0.0284,0.0,0.005,0.0318,0.0,0.1237,0.1371,0.8629,,,,,,2,3
St. John's University-New York,0.4174,0.1428,0.1458,0.1592,0.0042,0.0018,0.0514,0.0451,0.0323,0.4361,0.5639,,,,,,4,2
Sullivan County Community College,0.3762,0.2179,0.27,0.0149,0.0009,0.0019,0.0391,0.0177,0.0615,0.4637,0.5363,,,,,,2,1
SUNY College of Technology at Alfred,0.7263,0.133,0.0915,0.0125,0.0029,0.0011,0.0293,0.0035,0.0,0.6266,0.3734,,,,,,3,1
SUNY College of Technology at Canton,0.6578,0.1331,0.113,0.0131,0.0156,0.0003,0.0264,0.0159,0.0248,0.4416,0.5584,,,,,,3,1
SUNY College of Technology at Delhi,0.5794,0.1668,0.1678,0.0189,0.0047,0.0003,0.027,0.0034,0.0317,0.4604,0.5396,,,,,,4,1
SUNY College of Agriculture and Technology at Cobleskill,0.6956,0.1142,0.1156,0.0159,0.0036,0.0005,0.0318,0.0132,0.0096,0.4595,0.5405,,,,,,3,1
Farmingdale State College,0.5263,0.0948,0.2332,0.0943,0.0023,0.0016,0.0267,0.0173,0.0035,0.5846,0.4154,,,,,,4,1
SUNY Morrisville,0.6102,0.2446,0.0849,0.0104,0.0038,0.0004,0.028,0.0108,0.0069,0.4662,0.5338,,,,,,3,1
SUNY at Albany,0.4356,0.1921,0.1765,0.0854,0.0022,0.0008,0.0363,0.0499,0.0213,0.4832,0.5168,,,,,,4,1
Binghamton University,0.5795,0.0468,0.1194,0.1468,0.0005,0.0003,0.0288,0.065,0.0131,0.4977,0.5023,,,,,,4,1
University at Buffalo,0.4754,0.084,0.0731,0.1547,0.0035,0.0007,0.0222,0.1403,0.046,0.5616,0.4384,,,,,,4,1
Stony Brook University,0.3029,0.0683,0.127,0.2716,0.0006,0.0006,0.0262,0.1392,0.0637,0.5051,0.4949,,,,,,4,1
SUNY College of Environmental Science and Forestry,0.7785,0.0193,0.0613,0.037,0.0022,0.0011,0.0271,0.0287,0.0448,0.521,0.479,,,,,,4,1
SUNY Polytechnic Institute,0.7106,0.0717,0.0847,0.0823,0.0024,0.0029,0.0265,0.0164,0.0024,0.6856,0.3144,,,,,,4,1
SUNY Brockport,0.6958,0.1155,0.0796,0.022,0.0015,0.0006,0.0272,0.0075,0.0503,0.4271,0.5729,,,,,,4,1
University at Buffalo,0.4754,0.084,0.0731,0.1547,0.0035,0.0007,0.0222,0.1403,0.046,0.5616,0.4384,,,,,,4,1
SUNY Cortland,0.7214,0.0632,0.1337,0.0124,0.0022,0.0005,0.022,0.0059,0.0387,0.4356,0.5644,,,,,,4,1
SUNY at Fredonia,0.7153,0.0906,0.1023,0.0176,0.0062,0.0005,0.0331,0.0193,0.015,0.4294,0.5706,,,,,,4,1
SUNY College at Geneseo,0.7738,0.03,0.0843,0.0488,0.0008,0.0013,0.0247,0.0112,0.0252,0.3777,0.6223,,,,,,4,1
State University of New York at New Paltz,0.5926,0.0629,0.2136,0.0526,0.0007,0.001,0.028,0.0207,0.0277,0.3746,0.6254,,,,,,4,1
SUNY Oneonta,0.7029,0.0495,0.1558,0.0202,0.0069,0.0007,0.0208,0.0051,0.038,0.3819,0.6181,,,,,,4,1
SUNY College at Oswego,0.6814,0.1038,0.1276,0.0244,0.0036,0.0003,0.0328,0.0256,0.0004,0.495,0.505,,,,,,4,1
SUNY College at Potsdam,0.6363,0.1227,0.1444,0.0196,0.0137,0.0007,0.0318,0.0036,0.0272,0.3813,0.6187,,,,,,4,1
SUNY at Purchase College,0.5097,0.1228,0.2501,0.0439,0.0018,0.0018,0.0494,0.0159,0.0048,0.4187,0.5813,,,,,,4,1
SUNY College of Optometry,,,,,,,,,,,,,,,,,4,1
SUNY College at Old Westbury,0.2684,0.2915,0.2704,0.1079,0.0047,0.0024,0.0265,0.0135,0.0147,0.4116,0.5884,,,,,,4,1
SUNY College at Plattsburgh,0.6285,0.1014,0.1245,0.0261,0.0054,0.0015,0.0163,0.062,0.0344,0.4159,0.5841,,,,,,4,1
SUNY Downstate Health Sciences University,0.3956,0.1923,0.1484,0.1923,0.0,0.0055,0.0165,0.0,0.0495,0.2033,0.7967,,,,,,4,1
SUNY Empire State College,0.5603,0.1595,0.1416,0.0253,0.0035,0.002,0.0257,0.0054,0.0767,0.3685,0.6315,,,,,,4,1
SUNY Maritime College,0.6722,0.0503,0.1675,0.0437,0.0007,0.0,0.0238,0.0132,0.0285,0.8623,0.1377,,,,,,4,1
Upstate Medical University,0.7447,0.034,0.0553,0.0511,0.0,0.0,0.0085,0.017,0.0894,0.2,0.8,,,,,,4,1
Swedish Institute a College of Health Sciences,0.0799,0.4157,0.2663,0.0577,0.003,0.0,0.0311,0.0,0.1464,0.2189,0.7811,,,,,,2,3
Syracuse University,0.5604,0.065,0.0954,0.0646,0.0057,0.0007,0.0339,0.1459,0.0285,0.4663,0.5337,,,,,,4,2
Talmudical Seminary Oholei Torah,0.883,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,1.0,0.0,,,,,,3,2
Talmudical Institute of Upstate New York,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Teachers College at Columbia University,,,,,,,,,,,,,,,,,4,2
Tompkins Cortland Community College,0.6145,0.1255,0.1166,0.0237,0.0016,0.0005,0.0638,0.0174,0.0364,0.4436,0.5564,,,,,,2,1
Torah Temimah Talmudical Seminary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Touro College,0.5941,0.1301,0.0938,0.028,0.0014,0.0024,0.0064,0.0372,0.1065,0.3048,0.6952,,,,,,4,2
Trocaire College,0.6318,0.1963,0.0649,0.0177,0.0135,0.0,0.0236,0.0,0.0522,0.1289,0.8711,,,,,,3,2
Excelsior College,0.6162,0.1735,0.1142,0.0278,0.0055,0.006,0.0381,0.0082,0.0104,0.5069,0.4931,,,,,,4,2
Ulster County Community College,0.6258,0.0942,0.1824,0.0194,0.0028,0.0006,0.0349,0.0017,0.0382,0.4324,0.5676,,,,,,2,1
Pacific Union College,0.2216,0.0506,0.2711,0.2272,0.0034,0.009,0.09,0.0292,0.0979,0.3993,0.6007,,,,,,4,2
Union Theological Seminary in the City of New York,,,,,,,,,,,,,,,,,4,2
United Talmudical Seminary,0.9822,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0,1.0,0.0,,,,,,3,2
United States Merchant Marine Academy,0.7885,0.0149,0.0566,0.0655,0.0089,0.0079,0.0407,0.0079,0.0089,0.7865,0.2135,,,,,,4,1
United States Military Academy,0.6356,0.1223,0.1003,0.0801,0.0083,0.0018,0.0287,0.0132,0.0096,0.7705,0.2295,,,,,,3,1
Utica College,0.6778,0.096,0.0934,0.0409,0.0044,0.0006,0.0231,0.0083,0.0554,0.4176,0.5824,,,,,,4,2
Vassar College,0.5506,0.0372,0.1107,0.1185,0.0004,0.0,0.0892,0.09,0.0033,0.411,0.589,,,,,,3,2
Villa Maria College,0.5078,0.314,0.0911,0.0136,0.0039,0.0,0.0562,0.0136,0.0,0.4225,0.5775,,,,,,3,2
School of Visual Arts,0.1965,0.0353,0.0999,0.1436,0.0,0.0,0.0,0.5057,0.019,0.2835,0.7165,,,,,,4,3
Wagner College,0.611,0.0806,0.1297,0.0532,0.0012,0.0006,0.0321,0.0444,0.0473,0.3324,0.6676,,,,,,4,2
Webb Institute,0.8039,0.0,0.0392,0.0784,0.0,0.0,0.0784,0.0,0.0,0.7745,0.2255,,,,,,3,2
Wells College,0.6126,0.1283,0.1646,0.0194,0.0073,0.0,0.0315,0.0169,0.0194,0.3487,0.6513,,,,,,3,2
The College of Westchester,0.0797,0.4031,0.4661,0.019,0.0012,0.0012,0.0107,0.0,0.019,0.3282,0.6718,,,,,,3,3
SUNY Westchester Community College,0.2725,0.1967,0.4241,0.0352,0.0024,0.0015,0.0209,0.0149,0.0318,0.4868,0.5132,,,,,,2,1
Westchester School of Beauty Culture,0.2083,0.4444,0.2917,0.0278,0.0,0.0,0.0,0.0278,0.0,0.0278,0.9722,,,,,,1,3
Word of Life Bible Institute,0.6981,0.0245,0.0774,0.017,0.0,0.0019,0.017,0.1321,0.0321,0.4038,0.5962,,,,,,1,2
Yeshiva Karlin Stolin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Yeshiva Derech Chaim,0.8652,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0,1.0,0.0,,,,,,4,2
Yeshiva of Nitra Rabbinical College,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,1.0,0.0,,,,,,4,2
Yeshiva Shaar Hatorah,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Yeshiva University,0.9218,0.0,0.0011,0.0,0.0,0.0,0.0011,0.066,0.01,0.5354,0.4646,,,,,,4,2
Yeshivath Viznitz,0.9647,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,1.0,0.0,,,,,,3,2
Yeshivath Zichron Moshe,0.8956,0.0,0.0,0.0,0.0,0.0,0.0,0.0934,0.011,1.0,0.0,,,,,,3,2
College of the Albemarle,0.6592,0.1599,0.056,0.0073,0.008,0.0007,0.0385,0.0458,0.0247,0.327,0.673,,,,,,2,1
South Piedmont Community College,0.5339,0.239,0.1495,0.0182,0.0042,0.0007,0.0196,0.0119,0.0231,0.2984,0.7016,,,,,,2,1
Appalachian State University,0.8201,0.0354,0.0717,0.0161,0.0027,0.0004,0.0413,0.0041,0.0082,0.436,0.564,,,,,,4,1
Asheville-Buncombe Technical Community College,0.7586,0.0584,0.1084,0.0124,0.0028,0.0012,0.0353,0.0023,0.0206,0.4064,0.5936,,,,,,2,1
Barton County Community College,0.6064,0.1415,0.15,0.0258,0.0157,0.0055,0.0356,0.0008,0.0186,0.4064,0.5936,,,,,,2,1
Beaufort County Community College,0.5641,0.2563,0.1195,0.0051,0.0029,0.0,0.0217,0.0029,0.0275,0.3208,0.6792,,,,,,2,1
Belmont Abbey College,0.6107,0.1337,0.0153,0.0181,0.0097,0.0,0.0021,0.0258,0.1845,0.5139,0.4861,,,,,,3,2
Bennett College,0.0,0.9741,0.0129,0.0065,0.0,0.0,0.0,0.0065,0.0,0.0,1.0,,,,,,3,2
Bladen Community College,0.3955,0.2438,0.0659,0.0,0.2264,0.0012,0.0398,0.0,0.0274,0.2512,0.7488,,,,,,2,1
Blue Ridge Community College,0.7282,0.0508,0.1377,0.018,0.0014,0.0,0.0274,0.0115,0.0249,0.4171,0.5829,,,,,,2,1
Brevard College,0.6662,0.14,0.0956,0.0067,0.0135,0.0,0.0498,0.0094,0.0188,0.5518,0.4482,,,,,,3,2
Brunswick Community College,0.7013,0.1296,0.0742,0.0049,0.0059,0.0,0.0376,0.0,0.0465,0.3798,0.6202,,,,,,2,1
Cabarrus College of Health Sciences,0.8009,0.1076,0.0412,0.0137,0.0046,0.0023,0.0275,0.0,0.0023,0.087,0.913,,,,,,4,2
Caldwell Community College and Technical Institute,0.7964,0.0537,0.0743,0.0134,0.0059,0.0021,0.0202,0.0084,0.0256,0.3887,0.6113,,,,,,2,1
Campbell University,0.5843,0.1502,0.0975,0.0241,0.0038,0.0023,0.0522,0.02,0.0656,0.4777,0.5223,,,,,,4,2
Cape Fear Community College,0.696,0.1143,0.1001,0.0131,0.0082,0.0019,0.0301,0.0071,0.0292,0.428,0.572,,,,,,2,1
Carolina School of Broadcasting,0.3333,0.6275,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,,,,,,1,3
Carteret Community College,0.7939,0.0745,0.0617,0.0058,0.0047,0.0047,0.0349,0.0047,0.0151,0.3562,0.6438,,,,,,2,1
Catawba College,0.5954,0.2185,0.0823,0.0085,0.0054,0.0023,0.0377,0.0277,0.0223,0.4592,0.5408,,,,,,4,2
Catawba Valley Community College,0.6551,0.0737,0.1339,0.0731,0.0023,0.0007,0.0327,0.0149,0.0136,0.4319,0.5681,,,,,,2,1
Central Carolina Community College,0.5364,0.1924,0.19,0.0087,0.0081,0.0012,0.0338,0.0078,0.0218,0.3701,0.6299,,,,,,2,1
Central Piedmont Community College,0.3953,0.2721,0.1547,0.0436,0.0045,0.0018,0.0342,0.0596,0.0342,0.4529,0.5471,,,,,,2,1
Chowan University,0.1739,0.6521,0.027,0.0016,0.0095,0.0,0.0167,0.0318,0.0874,0.5322,0.4678,,,,,,4,2
Cleveland Community College,0.6755,0.205,0.0487,0.0074,0.0023,0.0017,0.0289,0.0068,0.0238,0.3584,0.6416,,,,,,2,1
Coastal Carolina Community College,0.6013,0.1828,0.1492,0.0365,0.0138,0.0101,0.0,0.0047,0.0016,0.366,0.634,,,,,,2,1
Craven Community College,0.589,0.1761,0.1048,0.034,0.0048,0.0036,0.0428,0.0116,0.0332,0.4346,0.5654,,,,,,2,1
Davidson County Community College,0.6859,0.1602,0.0618,0.0159,0.0104,0.0008,0.0235,0.0016,0.0399,0.3328,0.6672,,,,,,2,1
Davidson County Community College,0.6859,0.1602,0.0618,0.0159,0.0104,0.0008,0.0235,0.0016,0.0399,0.3328,0.6672,,,,,,2,1
Duke University,0.4129,0.0883,0.0969,0.2101,0.0063,0.0003,0.0466,0.0964,0.0423,0.4954,0.5046,,,,,,4,2
Durham Technical Community College,0.2941,0.3655,0.2001,0.0533,0.0056,0.0012,0.033,0.0063,0.0409,0.4041,0.5959,,,,,,2,1
East Carolina University,0.6632,0.156,0.0758,0.0251,0.0058,0.0015,0.0386,0.0052,0.0289,0.4384,0.5616,,,,,,4,1
Edgecombe Community College,0.3369,0.5464,0.0602,0.0021,0.0085,0.0,0.0149,0.005,0.0262,0.218,0.782,,,,,,2,1
Elizabeth City State University,0.1645,0.7092,0.0413,0.0055,0.0037,0.0006,0.0474,0.0062,0.0216,0.4165,0.5835,,,,,,4,1
Elon University,0.7986,0.0545,0.0661,0.0241,0.0016,0.0002,0.0328,0.0206,0.0016,0.3968,0.6032,,,,,,4,2
Fayetteville Technical Community College,0.3408,0.3936,0.1314,0.0178,0.0273,0.0041,0.0514,0.0092,0.0246,0.3848,0.6152,,,,,,2,1
Fayetteville State University,0.1956,0.6019,0.0897,0.0146,0.018,0.0016,0.0379,0.0055,0.0352,0.3074,0.6926,,,,,,4,1
Forsyth Technical Community College,0.519,0.2312,0.155,0.0188,0.0058,0.002,0.0321,0.0106,0.0255,0.3907,0.6093,,,,,,2,1
Gardner-Webb University,0.6358,0.1578,0.0456,0.011,0.0055,0.0015,0.0195,0.0,0.1232,0.3502,0.6498,,,,,,4,2
Gaston College,0.5375,0.1213,0.0683,0.0088,0.0038,0.0005,0.0248,0.0122,0.2228,0.3435,0.6565,,,,,,2,1
Greensboro College,0.4921,0.2791,0.0423,0.0053,0.0026,0.0,0.0622,0.0,0.1164,0.5212,0.4788,,,,,,4,2
Guilford College,0.5284,0.241,0.1223,0.0251,0.0022,0.0007,0.0435,0.014,0.0228,0.4783,0.5217,,,,,,4,2
Guilford Technical Community College,0.3937,0.3789,0.1082,0.0434,0.0061,0.0013,0.0265,0.0098,0.0321,0.4251,0.5749,,,,,,2,1
Halifax Community College,0.349,0.5179,0.0308,0.0049,0.026,0.0,0.0179,0.0032,0.0503,0.3523,0.6477,,,,,,2,1
Haywood Community College,0.8335,0.0567,0.0412,0.0037,0.0192,0.0027,0.0064,0.0018,0.0348,0.3843,0.6157,,,,,,2,1
Heritage Bible College,0.2576,0.7273,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,,,,,,3,2
South University-High Point,,,,,,,,,,,,,,,,,4,3
Isothermal Community College,0.7469,0.1106,0.0745,0.0057,0.0041,0.0008,0.0246,0.0057,0.027,0.4013,0.5987,,,,,,2,1
James Sprunt Community College,0.4165,0.2748,0.2463,0.0032,0.0053,0.0011,0.0127,0.0243,0.0159,0.3192,0.6808,,,,,,2,1
Johnson C Smith University,0.0147,0.8265,0.0217,0.0028,0.0063,0.0014,0.0035,0.0105,0.1127,0.3968,0.6032,,,,,,4,2
Johnston Community College,0.6305,0.1516,0.1594,0.0074,0.0041,0.0019,0.0201,0.0104,0.0145,0.3508,0.6492,,,,,,2,1
Lees-McRae College,0.7095,0.0672,0.066,0.0036,0.006,0.0,0.0204,0.0372,0.09,0.3229,0.6771,,,,,,3,2
Lenoir Community College,0.5495,0.3092,0.089,0.0054,0.0054,0.0013,0.0221,0.0181,0.0,0.3447,0.6553,,,,,,2,1
Lenoir-Rhyne University,0.6661,0.1094,0.0861,0.0204,0.0035,0.0,0.0518,0.0425,0.0204,0.4078,0.5922,,,,,,4,2
Leons Beauty School Inc,0.7697,0.0066,0.0921,0.1118,0.0066,0.0,0.0,0.0,0.0132,0.0461,0.9539,,,,,,1,3
Livingstone College,0.0296,0.8968,0.0,0.0018,0.0063,0.0072,0.0,0.0206,0.0377,0.5072,0.4928,,,,,,3,2
Louisburg College,0.2176,0.6745,0.0288,0.0054,0.0108,0.0,0.054,0.0,0.009,0.6781,0.3219,,,,,,2,2
Mars Hill University,0.6425,0.1749,0.0715,0.0068,0.0116,0.001,0.0415,0.0435,0.0068,0.4609,0.5391,,,,,,4,2
Martin Community College,0.5284,0.3191,0.0106,0.0,0.0,0.0,0.0,0.0,0.1418,0.2447,0.7553,,,,,,2,1
Mayland Community College,0.8633,0.0051,0.0405,0.0025,0.0076,0.0,0.0,0.0051,0.0759,0.3646,0.6354,,,,,,2,1
McDowell Technical Community College,0.8522,0.0347,0.0639,0.0164,0.0036,0.0,0.0128,0.0036,0.0128,0.3558,0.6442,,,,,,2,1
Meredith College,0.6742,0.0863,0.0957,0.0361,0.004,0.0013,0.0368,0.0134,0.0522,0.0,1.0,,,,,,4,2
Methodist University,0.4025,0.1772,0.0855,0.0105,0.0117,0.0025,0.0178,0.0966,0.1957,0.5342,0.4658,,,,,,4,2
Platt College-Miller-Motte-Wilmington,0.2712,0.6159,0.039,0.0012,0.0166,0.0025,0.0411,0.0,0.0125,0.1453,0.8547,,,,,,3,3
Mitchell Community College,0.6697,0.1185,0.1277,0.0216,0.007,0.0011,0.0302,0.0065,0.0178,0.3971,0.6029,,,,,,2,1
Mitchells Academy,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Fulton-Montgomery Community College,0.6083,0.0737,0.1486,0.0101,0.0028,0.0006,0.0388,0.0518,0.0653,0.4401,0.5599,,,,,,2,1
Montreat College,0.6432,0.1446,0.0689,0.0122,0.0095,0.0095,0.023,0.0351,0.0541,0.5257,0.4743,,,,,,4,2
University of Mount Olive,0.5396,0.2672,0.0752,0.0085,0.0032,0.0012,0.0376,0.0368,0.0307,0.3517,0.6483,,,,,,4,2
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,,,,,,1,3
Nashua Community College,0.7477,0.0023,0.1461,0.0195,0.0023,0.0008,0.0711,0.0,0.0102,0.5008,0.4992,,,,,,2,1
University of North Carolina at Asheville,0.7429,0.0532,0.0882,0.0198,0.0043,0.0009,0.0426,0.0085,0.0395,0.425,0.575,,,,,,4,1
University of North Carolina at Chapel Hill,0.5876,0.0809,0.0858,0.1149,0.0044,0.0005,0.0493,0.0397,0.0369,0.4035,0.5965,,,,,,4,1
University of North Carolina at Charlotte,0.5609,0.1571,0.1089,0.0811,0.0033,0.0009,0.0481,0.0226,0.0171,0.5328,0.4672,,,,,,4,1
University of North Carolina at Greensboro,0.4572,0.2961,0.1167,0.0522,0.003,0.0006,0.0527,0.0132,0.0083,0.3299,0.6701,,,,,,4,1
North Carolina Central University,0.0527,0.8143,0.0563,0.0094,0.0031,0.0004,0.0492,0.0022,0.0126,0.3146,0.6854,,,,,,4,1
University of North Carolina School of the Arts,0.7041,0.0788,0.094,0.0248,0.0086,0.0011,0.0562,0.0205,0.0119,0.4298,0.5702,,,,,,4,1
North Carolina State University at Raleigh,0.682,0.058,0.0616,0.0763,0.0043,0.0007,0.0385,0.0365,0.0421,0.5253,0.4747,,,,,,4,1
North Carolina Wesleyan College,0.2805,0.4166,0.0423,0.0088,0.0115,0.0005,0.0351,0.0664,0.1383,0.4237,0.5763,,,,,,4,2
University of North Carolina Wilmington,0.7859,0.0399,0.0745,0.0197,0.0035,0.0014,0.0399,0.0127,0.0225,0.3688,0.6312,,,,,,4,1
Pamlico Community College,0.487,0.3705,0.044,0.0078,0.013,0.0026,0.0181,0.0,0.057,0.5751,0.4249,,,,,,2,1
William Peace University,0.5316,0.2372,0.124,0.0203,0.0083,0.0012,0.0465,0.0036,0.0274,0.4779,0.5221,,,,,,3,2
University of North Carolina at Pembroke,0.3671,0.3163,0.0775,0.0139,0.1396,0.0008,0.0568,0.0128,0.0153,0.3879,0.6121,,,,,,4,1
Pfeiffer University,0.6031,0.2274,0.1048,0.0078,0.0089,0.0033,0.0312,0.0123,0.0011,0.4058,0.5942,,,,,,4,2
South Piedmont Community College,0.5339,0.239,0.1495,0.0182,0.0042,0.0007,0.0196,0.0119,0.0231,0.2984,0.7016,,,,,,2,1
Pitt Community College,0.4592,0.3713,0.0786,0.011,0.007,0.0034,0.0217,0.0068,0.0411,0.3737,0.6263,,,,,,2,1
Queens University of Charlotte,0.5544,0.1524,0.1233,0.0284,0.006,0.0006,0.0054,0.0901,0.0393,0.3307,0.6693,,,,,,4,2
Randolph Community College,0.6484,0.0604,0.1251,0.01,0.0087,0.0006,0.0149,0.0137,0.1182,0.3516,0.6484,,,,,,2,1
Richmond Community College,0.3749,0.2958,0.0376,0.0094,0.1388,0.0007,0.0248,0.006,0.112,0.3085,0.6915,,,,,,2,1
Mid-Atlantic Christian University,0.6257,0.2513,0.0749,0.0053,0.0053,0.0053,0.016,0.016,0.0,0.615,0.385,,,,,,3,2
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,,,,,,2,1
Robeson Community College,0.1925,0.2,0.0866,0.0067,0.4649,0.0,0.0478,0.0,0.0015,0.2925,0.7075,,,,,,2,1
Rockingham Community College,0.6552,0.1625,0.077,0.0046,0.0038,0.0008,0.0236,0.0107,0.0618,0.3867,0.6133,,,,,,2,1
Rowan-Cabarrus Community College,0.5885,0.1906,0.1253,0.0141,0.0044,0.001,0.0298,0.0247,0.0216,0.3876,0.6124,,,,,,2,1
Saint Augustine's University,0.0044,0.931,0.0044,0.0022,0.0,0.0,0.0,0.0356,0.0222,0.5606,0.4394,,,,,,3,2
Salem Community College,0.5387,0.2124,0.1021,0.0164,0.007,0.0047,0.0211,0.0035,0.0939,0.3556,0.6444,,,,,,2,1
Sampson Community College,0.381,0.2687,0.2769,0.0067,0.0277,0.0,0.0172,0.012,0.0097,0.3323,0.6677,,,,,,2,1
Sandhills Community College,0.564,0.1856,0.1184,0.0147,0.0324,0.0019,0.0378,0.0116,0.0336,0.3769,0.6231,,,,,,2,1
Shaw University,0.0094,0.5641,0.0256,0.0308,0.0026,0.0043,0.1607,0.0487,0.1538,0.4009,0.5991,,,,,,4,2
Paul Mitchell the School-Fayetteville,0.4136,0.3298,0.1152,0.0,0.0366,0.0052,0.0995,0.0,0.0,0.0262,0.9738,,,,,,1,3
St. Andrews University,0.2997,0.1892,0.0401,0.011,0.0235,0.0,0.0318,0.1188,0.2859,0.4461,0.5539,,,,,,4,2
Southeastern Community College,0.3377,0.0574,0.0574,0.0131,0.0194,0.0025,0.0194,0.063,0.4301,0.3995,0.6005,,,,,,2,1
Southwestern College,0.0722,0.0412,0.7177,0.1054,0.0022,0.0039,0.0402,0.0014,0.0158,0.4549,0.5451,,,,,,2,1
