School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Illinois Media School,0.3838,0.4646,0.0909,0.0,0.0101,0.0,0.0505,0.0,0.0,0.7576,0.2424,,,,,,1,3
New Dimensions School of Hair Design,0.8696,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0435,0.9565,,,,,,1,3
Forbes Road Career and Technology Center,0.7143,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.1429,,,,,,1,1
Jna Institute of Culinary Arts,0.1724,0.6552,0.1379,0.0,0.0,0.0345,0.0,0.0,0.0,0.3448,0.6552,,,,,,2,3
Putnam Career and Technical Center,0.9518,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663,0.4337,,,,,,1,1
Crawford County Career and Technical Center Practical Nursing Program,0.7333,0.1333,0.0,0.0333,0.0,0.0,0.1,0.0,0.0,0.0,1.0,,,,,,1,1
Texas College of Cosmetology-San Angelo,0.3881,0.0,0.6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.9851,,,,,,1,3
Automeca Technical College-Bayamon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488,0.0512,,,,,,1,3
Automeca Technical College-Caguas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211,0.0789,,,,,,1,3
Automeca Technical College-Ponce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391,0.0609,,,,,,1,3
Centura College-Chesapeake,0.2569,0.5556,0.0417,0.0139,0.0069,0.0069,0.1111,0.0,0.0069,0.3056,0.6944,,,,,,3,3
University of Phoenix-Hawaii,0.0851,0.0479,0.0745,0.1436,0.0,0.1117,0.0745,0.0,0.4628,0.7394,0.2606,,,,,,4,3
Prism Career Institute-Cherry Hill,0.1015,0.718,0.1466,0.0038,0.0,0.0,0.0038,0.0,0.0263,0.0639,0.9361,,,,,,1,3
Escuela de Peritos Electricistas de Isabela Inc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,,,,,,1,3
Yeshiva D'monsey Rabbinical College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Lincoln Technical Institute-Mahwah,0.3825,0.1381,0.3955,0.0401,0.0035,0.0035,0.0236,0.0,0.013,0.9717,0.0283,,,,,,1,3
Pinnacle Career Institute-South Kansas City,0.5084,0.2584,0.1657,0.0084,0.0253,0.0028,0.014,0.0,0.0169,0.4298,0.5702,,,,,,2,3
Northwest Vista College,0.1998,0.0629,0.6605,0.0262,0.0016,0.0013,0.0378,0.0022,0.0077,0.448,0.552,,,,,,2,1
Oconee Fall Line Technical College,0.51,0.4406,0.024,0.0007,0.0021,0.0,0.013,0.0,0.0096,0.3342,0.6658,,,,,,2,1
York County Community College,0.8624,0.0127,0.0351,0.0195,0.0068,0.0,0.0302,0.0078,0.0254,0.3522,0.6478,,,,,,2,1
Northeast Technology Center-Afton,0.5238,0.0136,0.0884,0.0136,0.2653,0.0068,0.068,0.0,0.0204,0.5986,0.4014,,,,,,1,1
Western Suffolk BOCES,0.5808,0.1228,0.1946,0.0269,0.012,0.006,0.0359,0.0,0.021,0.3353,0.6647,,,,,,1,1
Arkansas State University-Mountain Home,0.8978,0.0043,0.0437,0.0064,0.0032,0.0011,0.0351,0.0,0.0085,0.3589,0.6411,,,,,,2,1
Columbia Gorge Community College,0.5831,0.0047,0.3433,0.011,0.0094,0.0047,0.0266,0.0,0.0172,0.3041,0.6959,,,,,,2,1
Arizona State University-Polytechnic,0.4998,0.0517,0.2425,0.068,0.0165,0.005,0.0447,0.0627,0.0091,0.6657,0.3343,,,,,,4,1
Bakke Graduate University,,,,,,,,,,,,,,,,,4,2
Tillamook Bay Community College,0.7068,0.0,0.1566,0.008,0.0161,0.008,0.0442,0.0402,0.0201,0.3936,0.6064,,,,,,2,1
Manhattan School of Computer Technology,0.3506,0.1777,0.0856,0.3554,0.0,0.0,0.0,0.0129,0.0178,0.2423,0.7577,,,,,,1,2
Ross College-Hopkinsville,0.527,0.2162,0.0946,0.0,0.0,0.0135,0.1351,0.0,0.0135,0.0676,0.9324,,,,,,2,3
Paul Mitchell the School-St. George,0.7778,0.0,0.1852,0.0123,0.0,0.0123,0.0,0.0,0.0123,0.0123,0.9877,,,,,,1,3
Cadillac Institute of Cosmetology,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,,,,,,1,3
Vanguard-Sentinel Adult Career and Technology Center,0.6923,0.1923,0.0385,0.0,0.0,0.0,0.0769,0.0,0.0,0.3077,0.6923,,,,,,1,1
House of Heavilin Beauty College-Raymore,0.5357,0.3929,0.0,0.0,0.0357,0.0,0.0,0.0,0.0357,0.0714,0.9286,,,,,,1,3
Living Arts College,0.2479,0.5556,0.1282,0.0043,0.0385,0.0,0.0214,0.0,0.0043,0.4658,0.5342,,,,,,3,3
New York Conservatory for Dramatic Arts,0.4281,0.2045,0.1949,0.0256,0.0096,0.0,0.0128,0.1022,0.0224,0.4313,0.5687,,,,,,2,3
Eastern International College-Jersey City,0.3482,0.2232,0.2202,0.1101,0.0268,0.0208,0.0268,0.0,0.0238,0.1042,0.8958,,,,,,3,3
Academia Serrant Inc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808,0.6192,,,,,,1,3
Pacific College of Oriental Medicine-New York,0.2935,0.1304,0.1902,0.0924,0.0,0.0,0.0815,0.0054,0.2065,0.1793,0.8207,,,,,,4,3
American College of Healthcare and Technology,0.2289,0.0602,0.5783,0.012,0.0,0.0,0.0361,0.0,0.0843,0.1446,0.8554,,,,,,1,3
Compu-Med Vocational Careers Corp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.9708,,,,,,1,3
Advantage Technical College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337,0.2663,,,,,,1,3
Mid Cities Barber College,0.0816,0.4082,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.7959,0.2041,,,,,,1,3
Midwestern University-Glendale,,,,,,,,,,,,,,,,,4,2
Gwinnett College-Sandy Springs,0.1892,0.5495,0.1892,0.0541,0.0,0.0,0.0,0.0,0.018,0.1892,0.8108,,,,,,2,3
Mildred Elley-Pittsfield Campus,0.6584,0.1782,0.0594,0.0,0.0,0.0,0.0,0.0,0.104,0.2525,0.7475,,,,,,1,3
Embry-Riddle Aeronautical University-Worldwide,0.5699,0.0848,0.1624,0.0356,0.0047,0.0081,0.0386,0.025,0.0709,0.8656,0.1344,,,,,,4,2
Merkaz Bnos-Business School,0.2279,0.0,0.0,0.7721,0.0,0.0,0.0,0.0,0.0,0.0441,0.9559,,,,,,1,2
Lia Schorr Institute of Cosmetic Skin Care Training,0.3617,0.1277,0.3617,0.0851,0.0,0.0,0.0426,0.0,0.0213,0.0426,0.9574,,,,,,1,3
CET-Alexandria,0.0485,0.6408,0.0971,0.2136,0.0,0.0,0.0,0.0,0.0,0.9709,0.0291,,,,,,1,2
Aviation Institute of Maintenance-Norfolk,0.3991,0.279,0.073,0.0258,0.0086,0.0043,0.133,0.0,0.0773,0.8326,0.1674,,,,,,1,3
Centura College-Richmond Main,0.1518,0.6875,0.0536,0.0,0.0,0.0089,0.0893,0.0,0.0089,0.5804,0.4196,,,,,,2,3
Osceola Technical College,0.2425,0.1362,0.5777,0.03,0.0082,0.0,0.0054,0.0,0.0,0.5313,0.4687,,,,,,1,1
Paul Mitchell the School-Miami,0.1148,0.1066,0.6066,0.0,0.0082,0.0,0.0082,0.0,0.1557,0.0738,0.9262,,,,,,1,3
Green Country Technology Center,0.5385,0.1154,0.0,0.0,0.1923,0.0,0.1538,0.0,0.0,0.3846,0.6154,,,,,,1,1
Nova College de Puerto Rico,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3396,0.6604,,,,,,1,3
John Wesley International Barber and Beauty College,0.0606,0.3333,0.5455,0.0455,0.0,0.0152,0.0,0.0,0.0,0.7273,0.2727,,,,,,1,3
Southeastern College-West Palm Beach,0.1429,0.3936,0.381,0.0154,0.0014,0.0,0.0056,0.0,0.0602,0.1064,0.8936,,,,,,2,3
Ottawa University-Milwaukee,0.7045,0.1212,0.0985,0.0303,0.0076,0.0,0.0152,0.0,0.0227,0.2045,0.7955,,,,,,4,2
Klamath Community College,0.6373,0.0187,0.192,0.0107,0.032,0.0053,0.0347,0.0,0.0693,0.3947,0.6053,,,,,,2,1
L3Harris,0.063,0.0108,0.0661,0.0077,0.0,0.0,0.0,0.8295,0.023,0.9631,0.0369,,,,,,1,3
American College of Acupuncture and Oriental Med,,,,,,,,,,,,,,,,,4,3
AOMA Graduate School of Integrative Medicine,,,,,,,,,,,,,,,,,4,3
Urban College of Boston,0.0302,0.1479,0.6789,0.132,0.0016,0.0,0.0,0.0,0.0095,0.0747,0.9253,,,,,,2,2
Strayer University-Maryland,0.1195,0.7531,0.0501,0.0071,0.006,0.0011,0.0407,0.0007,0.0217,0.2297,0.7703,,,,,,4,3
Empire Beauty School-Monroeville,0.3182,0.4205,0.0227,0.0,0.0,0.0,0.1136,0.0,0.125,0.0455,0.9545,,,,,,1,3
Southern Careers Institute-San Antonio,0.135,0.235,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,,,,,,1,3
Cayce/Reilly School of Massage,0.7692,0.1538,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.1923,0.8077,,,,,,1,2
Prism Career Institute-West Atlantic City,0.1875,0.5,0.2344,0.0,0.0625,0.0,0.0,0.0,0.0156,0.0469,0.9531,,,,,,1,3
Studio Jewelers,0.6765,0.0882,0.0588,0.1176,0.0,0.0,0.0,0.0588,0.0,0.2059,0.7941,,,,,,1,3
Praxis Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4619,0.5381,,,,,,1,3
San Juan Bautista School of Medicine,0.0,0.0,0.9821,0.0,0.0179,0.0,0.0,0.0,0.0,0.1786,0.8214,,,,,,4,2
Texas Health and Science University,0.1667,0.1667,0.0,0.0,0.0,0.1667,0.0,0.3333,0.1667,0.5,0.5,,,,,,4,3
Carver Career Center,0.904,0.0734,0.0056,0.0,0.0,0.0,0.0169,0.0,0.0,0.2599,0.7401,,,,,,2,1
Cayuga Onondaga BOCES-Practical Nursing Program,0.825,0.1,0.05,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.975,,,,,,1,1
Clearfield County Career and Technology Center,0.9677,0.0161,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.1613,0.8387,,,,,,1,1
Colegio de Cinematografia Artes y Television,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976,0.2024,,,,,,2,3
Delaware County Technical School-Practical Nursing Program,0.0147,0.9853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618,0.8382,,,,,,1,1
Mid-Del Technology Center,0.4321,0.2963,0.0617,0.0123,0.037,0.0,0.1481,0.0,0.0123,0.4444,0.5556,,,,,,1,1
New York Institute of Massage Inc,0.75,0.2188,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.1875,0.8125,,,,,,1,3
Dutchess BOCES-Practical Nursing Program,0.3443,0.4262,0.1475,0.0082,0.0,0.0,0.0574,0.0,0.0164,0.0984,0.9016,,,,,,1,1
Escuela Tecnica de Electricidad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946,0.0054,,,,,,1,3
Institute of Technology,0.3626,0.055,0.4115,0.055,0.0099,0.0168,0.0275,0.0008,0.0611,0.3466,0.6534,,,,,,2,3
Garnet Career Center,0.8256,0.1279,0.0,0.0,0.0,0.0,0.0349,0.0,0.0116,0.2093,0.7907,,,,,,1,1
Bristol Technical Education Center,0.7763,0.0395,0.1711,0.0132,0.0,0.0,0.0,0.0,0.0,0.9474,0.0526,,,,,,1,1
Genesee Valley BOCES-Practical Nursing Program,0.4959,0.3967,0.0248,0.0165,0.0,0.0083,0.0579,0.0,0.0,0.0744,0.9256,,,,,,1,1
Henrico County-Saint Marys Hospital School of Practical Nursing,0.25,0.625,0.0313,0.0417,0.0,0.0,0.0417,0.0,0.0104,0.0208,0.9792,,,,,,1,1
Herkimer County BOCES-Practical Nursing Program,0.7564,0.0769,0.1282,0.0256,0.0,0.0,0.0128,0.0,0.0,0.0897,0.9103,,,,,,1,1
International Beauty College,0.1714,0.2,0.3714,0.2571,0.0,0.0,0.0,0.0,0.0,0.1143,0.8857,,,,,,1,3
Cape Coral Technical College,0.5257,0.1075,0.3294,0.014,0.007,0.0,0.0,0.0164,0.0,0.2874,0.7126,,,,,,1,1
UPMC Mercy School of Nursing,0.816,0.1104,0.0123,0.0123,0.0,0.0,0.0368,0.0,0.0123,0.2025,0.7975,,,,,,1,2
Ocean County Vocational-Technical School,0.6813,0.1099,0.1731,0.0165,0.0,0.0027,0.0165,0.0,0.0,0.4945,0.5055,,,,,,1,1
Yeshiva of the Telshe Alumni,0.9865,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,1.0,0.0,,,,,,2,2
Northeast Technology Center-Kansas,0.5153,0.0123,0.0613,0.0307,0.3129,0.0061,0.0613,0.0,0.0,0.3006,0.6994,,,,,,1,1
Kenneth Shuler School of Cosmetology-Rock Hill,0.5057,0.4253,0.0632,0.0,0.0057,0.0,0.0,0.0,0.0,0.0172,0.9828,,,,,,1,3
CET-El Paso,0.0222,0.0222,0.9111,0.0,0.0222,0.0,0.0222,0.0,0.0,0.7778,0.2222,,,,,,1,2
Appalachian School of Law,,,,,,,,,,,,,,,,,4,2
Platt College-Ontario,0.1941,0.0927,0.6119,0.0455,0.007,0.007,0.0385,0.0,0.0035,0.243,0.757,,,,,,3,3
Delaware College of Art and Design,0.4048,0.2381,0.0556,0.0,0.0317,0.0,0.127,0.0079,0.1349,0.3254,0.6746,,,,,,2,2
American University of Health Sciences,0.039,0.0947,0.2563,0.5181,0.0139,0.0306,0.0334,0.0056,0.0084,0.2451,0.7549,,,,,,3,3
Career Networks Institute,0.2156,0.0519,0.2727,0.2883,0.0208,0.0208,0.0208,0.0078,0.1013,0.2623,0.7377,,,,,,3,3
Monty Tech,0.5714,0.2571,0.0857,0.0,0.0,0.0,0.0857,0.0,0.0,0.0857,0.9143,,,,,,1,1
Okaloosa Technical College,0.7074,0.1443,0.0802,0.0461,0.006,0.0,0.014,0.0,0.002,0.6473,0.3527,,,,,,1,1
Lincoln Technical Institute-Shelton,0.2712,0.2808,0.1863,0.0178,0.0041,0.0014,0.0466,0.0,0.1918,0.3479,0.6521,,,,,,1,3
Wayne County Schools Career Center,0.907,0.0512,0.014,0.0,0.0,0.0,0.0279,0.0,0.0,0.186,0.814,,,,,,1,1
Carolinas College of Health Sciences,0.7179,0.1326,0.0611,0.0316,0.0,0.0,0.0505,0.0,0.0063,0.1011,0.8989,,,,,,2,1
Western Governors University,0.6771,0.0926,0.1052,0.033,0.0067,0.0054,0.0316,0.001,0.0475,0.3639,0.6361,,,,,,4,2
California Aeronautical University,0.4063,0.0536,0.3259,0.1205,0.0,0.0179,0.0,0.0,0.0759,0.8527,0.1473,,,,,,4,3
Herzing University-New Orleans,0.2471,0.6154,0.0583,0.0,0.014,0.0,0.0326,0.0,0.0326,0.1119,0.8881,,,,,,4,2
Florida Gulf Coast University,0.6144,0.0705,0.2284,0.0181,0.0029,0.0013,0.0329,0.0198,0.0116,0.4419,0.5581,,,,,,4,1
Little Priest Tribal College,0.0291,0.0874,0.0291,0.0,0.8252,0.0,0.0291,0.0,0.0,0.3495,0.6505,,,,,,2,1
South Louisiana Community College,0.4964,0.3432,0.0537,0.0134,0.0038,0.0222,0.0402,0.0138,0.0134,0.4023,0.5977,,,,,,2,1
Pima Medical Institute-Chula Vista,0.1736,0.038,0.6052,0.0797,0.0048,0.0012,0.0963,0.0,0.0012,0.2093,0.7907,,,,,,2,3
Lincoln College of Technology-Marietta,0.0548,0.6579,0.1184,0.0088,0.0044,0.0,0.0154,0.0,0.1404,0.7346,0.2654,,,,,,2,3
Academy of Hair Design-Lufkin,0.5301,0.3494,0.0723,0.0482,0.0,0.0,0.0,0.0,0.0,0.1446,0.8554,,,,,,1,3
Pathway Vocational Academy,0.2308,0.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Cortiva Institute-Baltimore,0.163,0.6296,0.0296,0.0,0.0,0.0,0.0,0.0,0.1778,0.1407,0.8593,,,,,,1,3
Northwest HVAC/R Training Center,0.8636,0.0227,0.0227,0.0,0.0227,0.0,0.0455,0.0,0.0227,0.9773,0.0227,,,,,,1,2
Myotherapy Institute,0.8235,0.1176,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.2941,0.7059,,,,,,2,3
Florida College of Integrative Medicine,,,,,,,,,,,,,,,,,4,3
New Professions Technical Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.7857,,,,,,1,3
Strand College of Hair Design,0.8125,0.125,0.0313,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,1.0,,,,,,1,3
City College-Miami,0.2105,0.1684,0.5474,0.0,0.0,0.0105,0.0632,0.0,0.0,0.3579,0.6421,,,,,,3,2
Ilisagvik College,0.0758,0.0076,0.0076,0.0682,0.75,0.0833,0.0,0.0,0.0076,0.2576,0.7424,,,,,,2,1
Community College of Baltimore County,0.3651,0.3902,0.0611,0.0604,0.0039,0.0025,0.0402,0.0656,0.0109,0.3783,0.6217,,,,,,2,1
White Earth Tribal and Community College,0.114,0.0,0.0,0.0,0.8684,0.0,0.0175,0.0,0.0,0.3333,0.6667,,,,,,2,2
Blue Cliff College-Metairie,0.114,0.8223,0.0456,0.006,0.0048,0.0,0.0036,0.0,0.0036,0.072,0.928,,,,,,1,3
Creative Images Institute of Cosmetology-North Dayton,0.522,0.4615,0.0055,0.0055,0.0,0.0,0.0,0.0,0.0055,0.011,0.989,,,,,,1,3
Dewey University-Carolina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.8191,,,,,,3,2
Yeshiva College of the Nations Capital,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Louisiana State University Health Sciences Center-Shreveport,0.5455,0.1818,0.1212,0.0909,0.0303,0.0,0.0303,0.0,0.0,0.1212,0.8788,,,,,,4,1
Elite Academy of Hair Design,0.9167,0.0417,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0208,0.9792,,,,,,1,3
Southwest Acupuncture College-Boulder,,,,,,,,,,,,,,,,,4,3
River Parishes Community College,0.4958,0.3749,0.0527,0.004,0.0031,0.0303,0.0251,0.0048,0.0092,0.5336,0.4664,,,,,,2,1
Los Angeles Film School,0.0355,0.0346,0.0447,0.0103,0.0006,0.0,0.0175,0.047,0.8099,0.7138,0.2862,,,,,,3,3
Century College,0.5203,0.1123,0.0984,0.1898,0.0028,0.0006,0.047,0.0199,0.0089,0.4325,0.5675,,,,,,2,1
FINE Mortuary College,0.84,0.06,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.33,0.67,,,,,,2,3
International Baptist College and Seminary,0.7826,0.0217,0.0652,0.0,0.0217,0.0435,0.0,0.0652,0.0,0.4565,0.5435,,,,,,4,2
Gwinnett College-Lilburn,0.0833,0.7381,0.119,0.0357,0.0,0.0238,0.0,0.0,0.0,0.0714,0.9286,,,,,,2,3
Fortis College-Foley,0.584,0.272,0.072,0.008,0.0,0.0,0.064,0.0,0.0,0.304,0.696,,,,,,1,3
Medical Training College,0.4085,0.5617,0.0085,0.017,0.0,0.0,0.0043,0.0,0.0,0.0553,0.9447,,,,,,1,3
University of Connecticut-Waterbury Campus,0.5335,0.1031,0.1972,0.0928,0.0026,0.0,0.0387,0.0103,0.0219,0.4575,0.5425,,,,,,4,1
University of Connecticut-Avery Point,0.6122,0.0342,0.1616,0.0913,0.0,0.0,0.0551,0.0171,0.0285,0.4639,0.5361,,,,,,4,1
University of Connecticut-Stamford,0.3539,0.1357,0.2992,0.1029,0.0005,0.0,0.0323,0.0626,0.0129,0.5005,0.4995,,,,,,4,1
University of Management and Technology,0.1928,0.1435,0.0448,0.0359,0.0045,0.009,0.0269,0.0,0.5426,0.6457,0.3543,,,,,,4,3
Baton Rouge Community College,0.3605,0.4691,0.0428,0.0151,0.0041,0.0278,0.033,0.0188,0.0289,0.3818,0.6182,,,,,,2,1
Linfield University-Online and Continuing Education,0.6479,0.0,0.0986,0.0704,0.0235,0.0047,0.0563,0.0047,0.0939,0.1549,0.8451,,,,,,4,2
Linfield University-Online and Continuing Education,0.6479,0.0,0.0986,0.0704,0.0235,0.0047,0.0563,0.0047,0.0939,0.1549,0.8451,,,,,,4,2
Midwest Technical Institute-Springfield,0.6734,0.248,0.0282,0.0121,0.002,0.0,0.0121,0.002,0.0222,0.4153,0.5847,,,,,,1,3
Advanced Barber College and Hair Design,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.2857,,,,,,1,3
The College of Health Care Professions-Austin,0.1655,0.1609,0.5034,0.0207,0.0092,0.0,0.0253,0.0,0.1149,0.0966,0.9034,,,,,,2,3
Professional Golfers Career College,0.7383,0.0561,0.0187,0.0467,0.0093,0.0093,0.0,0.1028,0.0187,0.9439,0.0561,,,,,,2,3
Chester Career College,0.1606,0.8028,0.0321,0.0,0.0046,0.0,0.0,0.0,0.0,0.055,0.945,,,,,,2,3
Milan Institute-San Antonio Ingram,0.139,0.2152,0.5919,0.0045,0.0,0.0,0.0448,0.0,0.0045,0.0717,0.9283,,,,,,1,3
Rudae's School of Beauty Culture-Ft Wayne,0.6639,0.1597,0.0756,0.0336,0.0,0.0,0.0672,0.0,0.0,0.0168,0.9832,,,,,,1,3
Brookline College-Tucson,0.3151,0.0993,0.4795,0.0137,0.0445,0.0068,0.0274,0.0,0.0137,0.2363,0.7637,,,,,,3,3
Platt College-McCann-Lewisburg,0.8155,0.073,0.0601,0.0043,0.0043,0.0,0.03,0.0,0.0129,0.1717,0.8283,,,,,,2,3
Cortiva Institute-Maitland,0.0917,0.3945,0.4128,0.0046,0.0,0.0,0.0963,0.0,0.0,0.1055,0.8945,,,,,,1,3
Modern Hairstyling Institute-Carolina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888,0.7112,,,,,,1,3
Stratford University,0.1239,0.4093,0.0643,0.0339,0.0031,0.0041,0.0344,0.0,0.327,0.2612,0.7388,,,,,,4,3
Universal Technical Institute of California Inc,0.1674,0.0325,0.6227,0.0296,0.0072,0.0072,0.1111,0.0,0.0224,0.9683,0.0317,,,,,,2,3
American InterContinental University-Atlanta,0.095,0.5652,0.0039,0.002,0.0039,0.0059,0.0275,0.0,0.2967,0.2993,0.7007,,,,,,4,3
The Academy of Hair Design Six,0.1563,0.8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.9688,,,,,,1,3
Eastern West Virginia Community and Technical College,0.9349,0.0268,0.0038,0.0077,0.0,0.0,0.0268,0.0,0.0,0.2337,0.7663,,,,,,2,1
Aviation Institute of Maintenance-Indianapolis,0.5123,0.2778,0.0741,0.0247,0.0185,0.0,0.0679,0.0,0.0247,0.9383,0.0617,,,,,,1,3
IVAEM College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,,,,,,1,3
Midwest College of Oriental Medicine-Evanston,0.4545,0.0455,0.0909,0.2273,0.0455,0.0455,0.0,0.0909,0.0,0.4545,0.5455,,,,,,4,3
Carrington College-Spokane,0.7746,0.0363,0.0751,0.0311,0.0155,0.0259,0.0363,0.0,0.0052,0.1244,0.8756,,,,,,2,3
Pierce College-Puyallup,0.5225,0.0596,0.162,0.0635,0.0036,0.0117,0.1181,0.0094,0.0497,0.387,0.613,,,,,,2,1
Cascadia College,0.4802,0.0184,0.1252,0.1021,0.0038,0.0009,0.1262,0.0581,0.0851,0.4924,0.5076,,,,,,3,1
CBD College,0.1865,0.0812,0.3109,0.1954,0.0013,0.0114,0.0,0.0,0.2132,0.297,0.703,,,,,,2,2
East West College of Natural Medicine,,,,,,,,,,,,,,,,,4,3
Atlantic Institute of Oriental Medicine,0.359,0.1282,0.3077,0.0513,0.0256,0.0,0.0,0.1026,0.0256,0.1538,0.8462,,,,,,4,2
Bennett Career Institute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198,0.5802,,,,,,1,3
Blue Cliff College-Lafayette,0.2509,0.7388,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.2371,0.7629,,,,,,1,3
Quest College,0.2708,0.1875,0.4688,0.0,0.0,0.0104,0.0104,0.0,0.0521,0.2396,0.7604,,,,,,1,3
Community Care College,0.4747,0.1919,0.0808,0.0101,0.2121,0.0,0.0202,0.0,0.0101,0.0707,0.9293,,,,,,2,2
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,0.5694,0.2917,0.1319,0.0069,0.0,0.0,0.0,0.0,0.0,0.1458,0.8542,,,,,,1,1
HDS Truck Driving Institute,0.3986,0.1329,0.4056,0.014,0.014,0.014,0.0,0.0,0.021,0.9021,0.0979,,,,,,1,3
International Training Careers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.9655,,,,,,1,2
The King's University,0.5918,0.0854,0.1646,0.0285,0.0127,0.0032,0.0601,0.0222,0.0316,0.4082,0.5918,,,,,,4,2
Fortis College-Baton Rouge,0.2222,0.7323,0.0177,0.0025,0.0051,0.0,0.0076,0.0,0.0126,0.2551,0.7449,,,,,,2,3
My Le's Beauty College,0.0079,0.0157,0.0197,0.9567,0.0,0.0,0.0,0.0,0.0,0.2323,0.7677,,,,,,1,3
New Concept Massage and Beauty School,0.1351,0.0,0.8649,0.0,0.0,0.0,0.0,0.0,0.0,0.3784,0.6216,,,,,,1,3
New York College of Traditional Chinese Medicine,0.0921,0.0263,0.0,0.7895,0.0,0.0,0.0,0.0921,0.0,0.2895,0.7105,,,,,,4,2
Fortis College-Orange Park,0.4727,0.3545,0.0636,0.0295,0.0023,0.0023,0.0477,0.0,0.0273,0.0977,0.9023,,,,,,2,3
Northeastern Seminary,,,,,,,,,,,,,,,,,4,2
Omega Institute of Cosmetology,0.8393,0.0179,0.0179,0.0179,0.0893,0.0179,0.0,0.0,0.0,0.0179,0.9821,,,,,,1,3
Pacific Islands University,0.037,0.0,0.0,0.0185,0.0,0.9074,0.0,0.037,0.0,0.5185,0.4815,,,,,,3,2
PCI College,0.0614,0.0351,0.7105,0.1404,0.0,0.0175,0.0,0.0,0.0351,0.0702,0.9298,,,,,,2,3
Rosedale Bible College,0.9661,0.0,0.0,0.0169,0.0,0.0,0.0169,0.0,0.0,0.5593,0.4407,,,,,,2,2
Seattle Institute of East Asian Medicine,,,,,,,,,,,,,,,,,4,3
Shawnee Beauty College,0.8049,0.0732,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.1951,0.8049,,,,,,1,3
Acupuncture and Massage College,0.1375,0.0625,0.7625,0.025,0.0,0.0,0.0,0.0125,0.0,0.35,0.65,,,,,,4,3
Upper Valley Educators Institute,,,,,,,,,,,,,,,,,4,2
Keck Graduate Institute,,,,,,,,,,,,,,,,,4,2
Aviation Institute of Maintenance-Atlanta,0.2256,0.4782,0.0894,0.0624,0.0031,0.0042,0.1331,0.0021,0.0021,0.9252,0.0748,,,,,,1,3
Empire Beauty School-Kennesaw,0.2035,0.646,0.0708,0.0,0.0,0.0,0.0177,0.0,0.0619,0.0531,0.9469,,,,,,1,3
